comboId,req1Id,req1,req_1,req2Id,req2,req_2,Label,AnnotationStatus
46651.0,1530395.0,Port bug 377496 to QuantumBar: 'Authentication Required' dialogue being application modal produces a vector for attack,port bug 377496 to quantumbar   authentication required  dialogue being application modal produces a vector for attack,1477942.0,[meta] A modular re-implementation of the Awesomebar results list, meta  a modular re implementation of the awesomebar results list,3.0,M
32380.0,1410422.0,"Add automated test for ""Highlights - Populate""",add automated test for  highlights   populate ,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,3.0,M
3079.0,1358293.0,"[ux] error: connection failure copy,  design and illustration update", ux  error  connection failure copy   design and illustration update,1394451.0,Update Illustration for error: connection failure,update illustration for error  connection failure,3.0,M
34069.0,1502140.0,Land FxA Onboarding Card Strings,land fxa onboarding card strings,1457565.0,[META] Onboarding / First Run, meta  onboarding   first run,3.0,M
20712.0,1360874.0,Self-support should wait for an idle callback before delayed initialization,self support should wait for an idle callback before delayed initialization,1363771.0,[meta] Photon - Eliminate or greatly reduce pauses that can occur randomly in front-end code, meta  photon   eliminate or greatly reduce pauses that can occur randomly in front end code,3.0,M
43609.0,1566861.0,Revise Tracking Protection Panel UI in Preferences,revise tracking protection panel ui in preferences,1572487.0,Add UI Test for STP Pref with Preferences,add ui test for stp pref with preferences,3.0,M
34651.0,1361287.0,Show automigration description on the activity stream page,show automigration description on the activity stream page,1361294.0,"show ""import from other browser"" link on Activity Stream",show  import from other browser  link on activity stream,3.0,M
515.0,1481677.0,Make in-content search box become fixed when scrolling,make in content search box become fixed when scrolling,1482398.0,Uplift Top Search feature to Firefox 62,uplift top search feature to firefox 62,3.0,M
23755.0,1480137.0,[meta] breakage bug for tracking cookie restrictions, meta  breakage bug for tracking cookie restrictions,1473978.0,[meta] Restrict the access of third-party trackers to their cookie jar, meta  restrict the access of third party trackers to their cookie jar,3.0,M
23823.0,1503465.0,Add an async API for retrieving the content blocking log from <xul:browser>,add an async api for retrieving the content blocking log from  xul browser ,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,3.0,M
24647.0,1352069.0,Introduce a pref that allows for disabling animations (toolkit.cosmeticAnimations.enabled),introduce a pref that allows for disabling animations  toolkit cosmeticanimations enabled ,1362128.0,Support querying `toolkit.cosmeticAnimations.enabled` from CSS,support querying  toolkit cosmeticanimations enabled  from css,3.0,M
22948.0,1486779.0,Update doorhanger to reflect new designs,update doorhanger to reflect new designs,1485422.0,Add rating stars to CFR,add rating stars to cfr,3.0,M
18552.0,1565043.0,Text Promo Unit Frontend,text promo unit frontend,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,3.0,M
39953.0,1474130.0,Convert content-sessionStore to C++ - stage I,convert content sessionstore to c     stage i,1564412.0,[META] Convert contentSessionStore to C++, meta  convert contentsessionstore to c  ,3.0,M
31809.0,1362774.0,Don't create about:blank for the initial browser,don t create about blank for the initial browser,1363767.0,[meta] Photon - window interactions should be immediate, meta  photon   window interactions should be immediate,3.0,M
6730.0,1481597.0,Update fillSearchTopSiteTerm to use keyword awesomebar api,update fillsearchtopsiteterm to use keyword awesomebar api,1482398.0,Uplift Top Search feature to Firefox 62,uplift top search feature to firefox 62,3.0,M
25598.0,1574051.0,Refactor session/account status handling,refactor session account status handling,1565960.0,[meta] Improve the public FxA API, meta  improve the public fxa api,3.0,M
42744.0,1477942.0,[meta] A modular re-implementation of the Awesomebar results list, meta  a modular re implementation of the awesomebar results list,1536818.0,Improve determining if the next down arrow will focus the one-off buttons,improve determining if the next down arrow will focus the one off buttons,3.0,M
50800.0,1360468.0,[UX] Firefox Privacy Notice redesign, ux  firefox privacy notice redesign,1357665.0,[meta] [UX] Photon First Time experiences UX specs, meta   ux  photon first time experiences ux specs,3.0,M
19190.0,1484955.0,Switch about:neterror and about:certerror to use Fluent,switch about neterror and about certerror to use fluent,1442203.0,[meta] Improve cert error pages, meta  improve cert error pages,3.0,M
15383.0,1433324.0,Remove browser.newtabpage.activity-stream.enabled and browser.newtabpage.activity-stream.aboutHome.enabled prefs,remove browser newtabpage activity stream enabled and browser newtabpage activity stream abouthome enabled prefs,1438367.0,Make about:home and about:newtab use the same nsIAboutModule flags,make about home and about newtab use the same nsiaboutmodule flags,3.0,M
47749.0,1482682.0,[tracking] Sessionstore development related to session managers, tracking  sessionstore development related to session managers,1330635.0,[meta] Sessionstore performance tracking, meta  sessionstore performance tracking,3.0,M
29357.0,1354079.0,Add permanent/'sticky' area to overflow panel (behind a pref),add permanent  sticky  area to overflow panel  behind a pref ,1352692.0,[meta] Update navigation toolbar overflow panel for Photon, meta  update navigation toolbar overflow panel for photon,3.0,M
26705.0,1354113.0,"Add 'Show Library', 'Extensions', 'Preferences' and 'Customize Toolbar' buttons to static hamburger menu",add  show library    extensions    preferences  and  customize toolbar  buttons to static hamburger menu,1387512.0,[Meta] Photon Structure QA Tracking Bug, meta  photon structure qa tracking bug,3.0,M
37775.0,1352697.0,[meta] Add a URL-bar based page action menu, meta  add a url bar based page action menu,1349210.0,[meta] Photon - structural changes to menus/toolbars/panels, meta  photon   structural changes to menus toolbars panels,3.0,M
54635.0,1495629.0,Prepare patches for temporary disabling of launcher process,prepare patches for temporary disabling of launcher process,1435780.0,[Meta] Firefox launcher process, meta  firefox launcher process,3.0,M
34522.0,1480137.0,[meta] breakage bug for tracking cookie restrictions, meta  breakage bug for tracking cookie restrictions,1473978.0,[meta] Restrict the access of third-party trackers to their cookie jar, meta  restrict the access of third party trackers to their cookie jar,3.0,M
9309.0,1444980.0,[META] Customization, meta  customization,1433315.0,[meta] [EPIC] Activity Stream, meta   epic  activity stream,3.0,M
34913.0,1355460.0,Speculatively connect to bookmarked sites on mousedown,speculatively connect to bookmarked sites on mousedown,1363772.0,[meta] Photon - Speculatively open network connections as soon as possible when we know the intended site destination., meta  photon   speculatively open network connections as soon as possible when we know the intended site destination ,3.0,M
44247.0,1457233.0,Allow AS router message content to include subset of HTML,allow as router message content to include subset of html,1432588.0,[META] Router Infrastructure, meta  router infrastructure,3.0,M
55132.0,1566545.0,Card UI to support Spoc variants,card ui to support spoc variants,1565029.0,[Meta] Card Component Improvements in 70, meta  card component improvements in 70,3.0,M
10098.0,1354706.0,Creating Optimizely Test for Tour Overlay Funnelcake Builds,creating optimizely test for tour overlay funnelcake builds,1354686.0,[meta] Desktop Onboarding Experience - Tour Overlay Funnelcake, meta  desktop onboarding experience   tour overlay funnelcake,3.0,M
25033.0,1567247.0,Support reflecting specific Firefox prefs to the installer,support reflecting specific firefox prefs to the installer,1547945.0,[meta] Pin Firefox shortcut on taskbar for existing Windows 10 users, meta  pin firefox shortcut on taskbar for existing windows 10 users,3.0,M
23729.0,1365970.0,Move sessionrestore data collector timer in the content process to idle dispatch,move sessionrestore data collector timer in the content process to idle dispatch,1354723.0,Understand what scripts in the browser front-end are run on timeouts and intervals,understand what scripts in the browser front end are run on timeouts and intervals,3.0,M
34790.0,1397447.0,"Automatically hide/show the downloads button by default, providing an option to have it permanently visible",automatically hide show the downloads button by default  providing an option to have it permanently visible,1371765.0,Only show the downloads button when necessary,only show the downloads button when necessary,3.0,M
41057.0,1433230.0,Add recent downloads to Highlights,add recent downloads to highlights,1432586.0,[META] Weighted Highlights, meta  weighted highlights,3.0,M
21829.0,1438748.0,Migrate AS from react-intl to fluent-react,migrate as from react intl to fluent react,1485002.0,[META] Fluent migration using in-tree strings, meta  fluent migration using in tree strings,3.0,M
26008.0,1425494.0,Use mapping from user events to browsers to set load info,use mapping from user events to browsers to set load info,1445083.0,[META] Reporting, meta  reporting,3.0,M
34173.0,1433245.0,Affinity-babsed message center targeting,affinity babsed message center targeting,1432588.0,[META] Router Infrastructure, meta  router infrastructure,3.0,M
7639.0,1535001.0,[META] CFR, meta  cfr,1534999.0,[META] Bugzy Program Meta Bugs, meta  bugzy program meta bugs,3.0,M
51152.0,1483427.0,"Saving an invalid address/card form reverts values to the original, losing changes",saving an invalid address card form reverts values to the original  losing changes,1427951.0,[meta] Payment Request Shipping/Contact Address Add/Edit page, meta  payment request shipping contact address add edit page,3.0,M
46859.0,1449294.0,Capture thumbnails with tracking protection always enabled,capture thumbnails with tracking protection always enabled,1445085.0,[META] Thumbnails, meta  thumbnails,3.0,M
50507.0,1453751.0,Favicons should only be loaded once,favicons should only be loaded once,1473253.0,Stop setting onerror attribute on tabs,stop setting onerror attribute on tabs,3.0,M
6924.0,1374477.0,"Photon API for adding, removing, and moving page actions",photon api for adding  removing  and moving page actions,1366041.0,"Add ""Take Screenshot"" button to Page Action Menu",add  take screenshot  button to page action menu,3.0,M
37836.0,1478427.0,Apply the default cookie restrictions to trackers as well as non-visited third-parties,apply the default cookie restrictions to trackers as well as non visited third parties,1473978.0,[meta] Restrict the access of third-party trackers to their cookie jar, meta  restrict the access of third party trackers to their cookie jar,3.0,M
49567.0,1357863.0,[ux] about:rights design and illustration update, ux  about rights design and illustration update,1351268.0,[meta] Photon - Update product messaging with the appropriate tone, meta  photon   update product messaging with the appropriate tone,3.0,M
29005.0,1480504.0,Add @amazon and @google as internal search keywords,add  amazon and  google as internal search keywords,1482398.0,Uplift Top Search feature to Firefox 62,uplift top search feature to firefox 62,3.0,M
21186.0,1472685.0,Remove the preferences gears in the identity popup again,remove the preferences gears in the identity popup again,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,3.0,M
9546.0,1433244.0,Experimentation of message center campaign variants,experimentation of message center campaign variants,1432588.0,[META] Router Infrastructure, meta  router infrastructure,3.0,M
54567.0,1524959.0,Consider assigning different sessions to separate containers,consider assigning different sessions to separate containers,1528598.0,Allow Firefox/session managers to manage multiple sessions at the same time,allow firefox session managers to manage multiple sessions at the same time,3.0,M
44023.0,1449651.0,Apply dark theme style to onboarding overlay and icon,apply dark theme style to onboarding overlay and icon,1457565.0,[META] Onboarding / First Run, meta  onboarding   first run,3.0,M
4210.0,1361957.0,Update new icons to match Photon spec,update new icons to match photon spec,1357306.0,[meta] Preferences visual refresh, meta  preferences visual refresh,3.0,M
38200.0,1481895.0,"Refactor SEARCH_SHORTCUTS, getSearchProvider to separate file",refactor search shortcuts  getsearchprovider to separate file,1479806.0,[META] Top Site Search Shortcuts, meta  top site search shortcuts,3.0,M
22790.0,1356507.0,The Updates pane should include the current version of Firefox and whether the browser is up-to-date,the updates pane should include the current version of firefox and whether the browser is up to date,1361640.0,"""Restarting..."" label in the app updater needs a throbber", restarting     label in the app updater needs a throbber,3.0,M
21015.0,1401238.0,"Deprecate Recent Bookmarks, and Pocket List from the Bookmarks Menu.",deprecate recent bookmarks  and pocket list from the bookmarks menu ,1349210.0,[meta] Photon - structural changes to menus/toolbars/panels, meta  photon   structural changes to menus toolbars panels,3.0,M
15049.0,1494755.0,[meta] Implement Tab Manager proposal, meta  implement tab manager proposal,1446747.0,Add panel to rearrange tabs and switch windows,add panel to rearrange tabs and switch windows,2.0,M
44913.0,316539.0,Site Data Manager should allow (right-click) Add To Exceptions,site data manager should allow  right click  add to exceptions,1560812.0,"Manage cookies permissions from within ""Manage Cookies and Site Data""",manage cookies permissions from within  manage cookies and site data ,2.0,M
44105.0,1356532.0,Try avoiding layout flushes in autocomplete::_handleOverflow,try avoiding layout flushes in autocomplete   handleoverflow,1356764.0,3.2ms uninterruptible reflow at _handleOverflow@chrome://global/content/bindings/autocomplete.xml:2388:26,3 2ms uninterruptible reflow at  handleoverflow chrome   global content bindings autocomplete xml 2388 26,2.0,M
49844.0,444284.0,Sync search plugins,sync search plugins,635596.0,firefox sync doesn't sync search engines in search bar,firefox sync doesn t sync search engines in search bar,2.0,M
45601.0,225680.0,Ability to detach/tear off tabs (Open a tab in a new window),ability to detach tear off tabs  open a tab in a new window ,302413.0,open tab in new window,open tab in new window,2.0,M
50489.0,1458201.0,add a help tip with search operators to the awesomebar footer,add a help tip with search operators to the awesomebar footer,1506453.0,provide an address bar autocomplete helper,provide an address bar autocomplete helper,2.0,M
